-4.996230065966127398e+00,-4.996209446205594595e+00,-4.995864395844674455e+00
-4.996140449790396509e+00,-4.995989788477295690e+00,-4.993004896449503072e+00
-4.995497689945020525e+00,-4.995212206812650102e+00,-4.986285212679373302e+00
-4.992473234282397421e+00,-4.992415530573066640e+00,-4.972172352389296890e+00
-4.984349568574348410e+00,-4.987066185589358547e+00,-4.963000218357068505e+00
-4.973104050396583986e+00,-4.985262196497868281e+00,-4.950141520939362216e+00
-4.977330008215285595e+00,-4.970867601800760482e+00,-4.934392078376983903e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.982806425419802565e+00,-4.966130669713810342e+00,-4.982402081482702805e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.983483084758351112e+00,-4.983208275401361576e+00,-4.984019236805379727e+00
-4.992849638215675512e+00,-4.993863121133095717e+00,-4.991642586249451341e+00
-4.994245882454984908e+00,-4.993505242514720166e+00,-4.987699772063975523e+00
-4.993533318106254448e+00,-4.991905734328419442e+00,-4.971589369668549807e+00
-4.986563488667406396e+00,-4.972293721853220383e+00,-4.982335331857420613e+00
-4.975519188611941424e+00,-4.966198279433094775e+00,-4.978269504501630749e+00
-4.977795955464313415e+00,-4.977268214983471495e+00,-4.968001845867403787e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.974779658990668985e+00,-4.948510353499647962e+00,-4.918983241634785841e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.991971652520928338e+00,-4.991389455250188512e+00,-4.989464780327650395e+00
-4.992685076636730557e+00,-4.991293349910617572e+00,-4.985905296413415400e+00
-4.993048891193749839e+00,-4.989038907229206288e+00,-4.974801995979476921e+00
-4.984875811803304302e+00,-4.982436929710019058e+00,-4.979964762948972279e+00
-4.978103201164289615e+00,-4.979717001452064196e+00,-4.980115851212643108e+00
-4.975991793443598432e+00,-4.977600825578430310e+00,-4.977528699337607776e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.976756256391048794e+00,-4.975918203106385107e+00,-4.972868250589973727e+00
